8096,0
4534,1
4535,0
4532,1
4533,0
4134,0
2363,1
4135,0
2364,0
2361,1
4132,0
4133,1
2362,1
4130,1
2360,1
4131,0
2348,0
2347,0
2349,1
2344,1
2345,1
4530,1
4526,0
4527,0
4528,0
4523,0
2350,0
2351,1
2352,0
2353,1
4529,1
2399,1
2397,0
2396,0
2395,1
2393,1
2392,0
2391,0
2390,0
2387,0
2388,0
1245,0
1246,0
1249,0
1242,1
1232,1
1233,1
1234,1
1235,0
1236,1
1237,0
1231,0
1227,1
1225,0
1229,0
1220,1
1215,1
1216,1
1217,0
1210,0
1213,1
1218,0
1219,0
8016,0
8015,0
3479,0
8017,1
8011,1
3481,1
3483,1
8008,1
3484,0
3485,1
8021,0
8029,0
3489,0
8027,0
3488,0
8026,0
8024,1
8022,0
3492,0
3490,0
3491,0
3496,0
3494,0
8032,1
8034,0
8033,1
8036,1
3499,1
8038,1
3498,0
8039,1
8043,1
8042,0
8041,1
8040,1
8047,0
8046,0
8045,0
8044,1
8049,0
8048,0
8059,1
8056,1
8053,0
8054,0
8050,1
8068,0
8069,1
8066,0
8067,0
8064,0
8065,1
8077,1
8078,0
1602,1
8079,1
1609,1
8070,1
8071,1
1608,0
8072,1
1605,1
8074,0
1606,1
1603,1
8076,0
1604,0
8088,1
8089,0
8083,0
8080,0
8081,0
8086,0
8087,1
8084,0
8085,0
1203,0
000518,1
1201,1
000511,1
5102,0
8707,0
8705,0
3005,1
3006,1
3003,0
3004,0
3009,1
3008,1
3013,0
000930,1
3011,0
3010,0
6299,0
6298,0
000532,1
6294,1
6292,1
000538,1
6291,1
6290,1
3408,0
1617,0
1616,0
1615,1
1614,1
3002,0
1619,0
1618,0
3402,0
1613,0
1612,1
3406,0
1611,1
3405,0
9801,0
000546,1
6285,0
6284,0
6287,1
6286,1
6289,1
3029,1
3027,0
6281,0
3028,1
6283,0
3025,1
6282,0
3026,0
3035,1
3034,1
3033,0
3032,0
3031,1
3030,1
3419,1
3416,0
3414,0
3413,1
3411,1
6276,0
6275,1
6274,1
3430,1
3431,0
000551,1
000550,1
6279,1
6278,1
6277,0
3018,0
3019,0
6272,0
3014,1
3015,0
6271,1
3016,0
6270,0
3017,0
3022,1
000940,1
3021,1
3024,0
3023,0
3429,0
3428,1
3427,0
000560,1
3422,1
3423,1
3049,1
000569,1
3048,1
3047,0
6261,1
2701,0
2702,0
2705,0
6266,0
2706,0
2704,1
6269,1
3441,1
6263,0
2707,1
6264,0
6265,0
3434,1
3435,0
3432,0
3438,1
6259,1
3052,0
3050,1
3051,0
3056,1
3057,1
3054,1
3055,1
3037,0
6250,0
3036,1
3038,0
2711,0
2712,0
6257,1
000572,1
6255,0
2716,0
2718,1
3450,1
2719,0
6251,1
3452,1
3443,0
3444,0
3447,0
3449,0
6248,0
3040,0
000960,1
3041,1
3042,0
3043,0
3044,0
3045,0
3046,1
2720,1
3069,0
6240,1
6241,1
3463,1
000587,1
3462,0
6242,0
6243,1
6244,0
6245,1
000586,1
6246,1
6247,0
6238,1
3071,0
6237,0
6239,1
3454,1
3455,0
3078,0
4909,1
4908,1
4907,0
4906,0
3074,0
4905,0
3075,0
4904,1
3073,1
4903,1
3059,1
3058,0
6231,1
3472,1
3475,1
3474,1
6230,0
6235,0
6236,1
6233,0
000596,1
6234,0
4911,1
6229,1
6228,1
6227,0
6226,0
3060,0
3465,0
3466,1
3065,0
3066,0
3067,1
3068,1
3061,1
000980,1
3062,1
3063,1
3064,0
3089,1
3088,0
3087,1
3086,1
3085,0
3083,1
6204,1
1577,0
6205,0
6206,1
3080,1
6207,1
6208,0
6209,0
1580,0
1582,1
6210,1
1583,0
6212,1
6211,0
6214,0
6213,0
3099,0
3095,0
3094,1
3097,1
6217,1
6218,0
3090,1
3093,0
6215,0
6216,0
3092,1
1586,1
1585,0
6219,1
1584,0
6221,0
6220,0
6609,0
6608,0
6225,0
6224,1
6223,0
6222,0
6603,0
6602,0
6601,0
6607,0
6606,0
6605,1
6203,0
6202,0
6201,0
000116,1
000109,0
5506,0
5505,1
5508,0
3501,0
3504,0
3505,1
3503,0
3508,0
3509,1
3507,0
5520,0
5521,1
5512,0
5511,0
5514,1
5516,1
5515,0
5519,1
5531,0
5530,1
5525,1
5523,0
5522,1
5529,1
4408,0
1108,0
1109,0
1107,1
1104,1
4406,1
4401,0
1102,0
1103,0
5533,1
1101,0
5534,1
4402,0
1110,0
4419,0
4417,0
4416,1
4415,1
4414,1
4413,0
4420,0
4423,0
4427,1
4426,1
1111,0
8402,1
8401,1
2008,1
2009,1
2006,0
2007,0
2002,0
8317,1
8316,0
8323,0
2012,0
2010,0
2017,1
2013,0
2014,1
2015,1
8308,0
8307,1
8305,1
8309,1
8310,1
8315,1
8312,1
2020,1
2023,0
2022,0
3598,1
3597,0
3599,0
8304,0
000888,1
000880,1
000884,1
000885,1
8360,0
8366,0
8368,1
8367,1
8349,0
6196,0
6197,0
6198,0
6199,0
8351,1
8350,0
8354,0
6190,0
6191,0
6192,0
8359,0
8358,1
6194,1
8356,0
6195,0
8338,1
5007,0
5009,0
5011,0
5015,0
5014,1
5013,0
8342,1
8341,1
8343,0
5904,1
5905,0
8329,1
8327,1
5901,1
5902,1
5903,1
8330,0
6160,0
3149,1
3147,1
6161,0
9922,0
6164,0
3540,0
3541,1
6163,0
9924,0
6166,1
6165,1
9925,0
9926,0
6168,1
9927,1
6167,0
9928,0
9929,0
6169,0
1523,1
3538,0
3537,1
1522,1
1525,1
3536,0
1524,1
000838,1
3535,0
9930,0
3534,1
3533,1
1521,1
3532,1
3531,0
9931,0
3152,1
1527,1
1526,0
1529,0
3539,0
1528,0
8396,0
9919,1
8399,0
6151,1
6150,0
3138,1
6155,0
6154,0
3550,0
9914,0
3551,1
8390,1
9911,1
6153,0
9912,0
3552,1
6152,1
8391,0
9917,0
8392,0
9918,0
6158,0
8394,0
6156,0
1514,0
3547,0
1513,0
3546,1
6149,1
3549,1
1512,0
3548,0
3543,1
9921,0
3545,0
3544,0
3142,0
1519,0
3144,0
1517,0
1516,0
3141,0
1515,1
2621,1
3126,0
6182,0
3127,0
8389,0
6184,1
3125,1
6183,0
9908,0
8387,0
8388,1
8385,1
6180,1
3128,1
8383,0
9904,1
6189,1
9905,0
9906,1
9907,0
2626,0
6186,1
6185,1
6188,0
9902,1
6187,0
3512,1
3511,1
3510,0
9910,0
3516,0
3515,1
3514,0
1503,0
000815,1
4801,1
3130,0
1504,0
3519,1
1507,0
3518,0
1506,0
3517,0
3131,0
6173,0
2630,1
3114,0
8379,0
6172,0
6171,0
3115,0
6170,0
2634,0
3117,1
8374,0
3118,1
2633,0
2636,0
8376,0
2635,0
6179,0
6177,0
6176,0
6175,1
6174,0
3530,0
3521,0
3520,0
3523,0
3522,1
3525,0
3524,1
3527,1
3526,0
3529,1
3528,1
3122,0
1570,1
9967,0
3585,1
3584,1
6120,1
6121,1
2608,1
3583,0
9969,0
2056,1
2609,0
6122,1
9968,0
3582,1
6123,1
2606,0
3581,1
6124,0
3580,1
2607,0
6125,0
2605,0
6126,0
2603,0
2601,0
3197,0
3195,0
6117,0
1566,0
3191,0
6116,1
6119,0
1568,0
3579,0
9971,0
6118,0
1569,0
3577,0
9974,0
1563,1
2049,0
3575,1
3576,0
2048,1
1565,1
000877,1
9958,0
3594,0
2619,1
9957,1
3593,0
1560,1
6111,1
3596,1
3595,1
9955,1
2615,0
6114,0
3590,1
2062,0
2616,1
6115,0
2060,0
2617,0
6112,1
3592,1
6113,1
2618,0
2061,0
2611,1
2612,0
2613,1
2614,0
2610,0
3186,0
3188,1
3189,1
1557,0
6108,1
9960,1
9961,1
1558,1
6107,0
1555,1
6105,0
1556,0
9964,0
3586,0
2059,0
3587,0
000866,1
000869,1
3588,1
9962,1
9963,0
6109,0
9949,1
6145,1
6146,1
6147,1
6148,1
2030,0
2031,0
6141,0
3563,0
9945,1
2032,1
6142,0
9944,1
3562,1
3561,1
2033,1
6143,1
1550,1
3560,0
9946,0
6144,0
2034,0
3169,1
3168,0
6140,0
1548,1
3171,0
3178,0
3176,1
9951,1
2025,1
1540,0
3555,1
1541,1
3556,0
2024,1
000856,1
3553,1
2027,0
3554,1
6139,0
2029,0
3559,0
2028,0
6138,1
3557,1
9950,0
1547,0
3558,1
6136,0
9939,0
2041,1
9938,0
3570,1
6134,0
6135,1
9937,1
3572,1
3571,0
9935,1
6133,0
9934,0
6130,1
2043,0
3573,1
6131,0
9933,1
3158,1
3157,1
1539,1
3161,1
1537,0
3162,0
1538,1
3164,1
3166,1
3167,0
2038,0
3564,1
9942,0
1531,0
000844,1
1532,0
9943,0
3565,1
9940,1
1530,0
9941,1
3567,1
2035,1
1535,0
000849,1
3568,1
6129,0
1536,0
6128,1
1533,1
6127,1
1475,0
1474,0
1477,1
1476,0
1480,1
1484,1
1489,0
1490,0
1457,1
1456,0
9983,1
1459,1
9982,1
9985,1
1453,1
1452,1
9984,1
1455,1
1454,1
9986,0
2599,0
2597,0
2596,0
9977,1
1460,0
9978,1
1462,0
1469,0
1468,0
1467,0
1466,1
1465,1
1464,0
1463,0
2595,0
1472,1
1473,0
1470,0
9989,1
1471,1
6104,0
6103,0
6101,0
2580,1
3629,1
3627,0
3628,0
2584,0
3622,1
3620,0
3625,0
3626,1
3623,1
3624,1
2577,1
2579,1
3616,1
3617,1
3618,0
5410,1
3610,0
3611,1
3613,1
3614,1
3615,1
5403,1
2566,1
2568,1
3609,0
3607,0
3608,1
4739,0
3605,1
4738,0
3606,0
4737,1
3603,0
3604,0
4736,1
3601,1
4735,1
4734,0
3602,0
4733,0
4732,1
4731,0
1498,0
2557,0
4728,1
4729,0
4724,0
4726,1
4725,1
4720,1
4722,0
4721,0
2549,0
2545,0
2546,1
2547,1
2548,0
2542,1
2543,0
4304,0
5434,0
4303,0
4306,0
4305,0
5438,0
5439,0
5850,1
5844,0
5843,0
5017,0
5842,1
5016,0
5841,0
5848,1
5847,1
5846,0
5849,1
5443,0
1902,1
1903,0
1904,0
1905,1
1906,0
1907,1
5840,1
5831,0
1909,0
5830,0
5833,1
5835,1
5834,0
5836,0
5839,1
5838,0
5450,1
5452,0
5455,0
1910,1
1914,1
5823,1
5820,1
5828,1
5827,1
5425,0
5426,0
5432,0
5478,1
5483,1
5484,0
5481,0
5487,1
5488,0
5480,1
6509,1
6505,0
6506,0
5489,1
6507,1
6508,0
6504,1
5492,0
5493,0
5498,0
5490,0
5491,0
5457,0
5465,1
5466,0
5464,0
5460,0
5863,0
5864,1
5862,0
5468,0
5467,0
5469,0
5474,0
5475,1
5471,0
5857,0
5858,1
5859,0
5852,0
5854,0
