000538,FSI°@
000546,Pao Shin°@
000550,forwin°@
000551,SinoPac
000560,YUNG SHIN°@
000566,FSCL°@
000569,FONG SHING°@
000572,GCSC
000586,Y.Y.S°@
000587,KUANG LONG°@
000596,J.M.S. 
000601,Primasia
000615,Winner°@
000616,CTSC
000621,NHKS 
000638,KUANZ HO°@
000645,Yung Chuan
000646,DCSC
000648,GFS
000662,CHUAN TAI°@
000666,Hosin°@
000691,RSC°@
000695,FUSHAN 
000700,Mega Securities
000702,Shin Fan
000708,BTSC
000732,Ta Yong°@
000736,Sun Rise°@
000753,FULLSUN°@
000767,N/A
000775,PACHN
000778,Fu Hsing°@
000779,Waterland
000790,KINGFONG°@
000815,TS°@
000838,Antay°@
000844,JPMSTL
000849,WAN TAI°@
000852,N/A
000856,SKIS°@
000866,VANTONE°@
000869,SKSC°@
000870,CSTL
000877,DA-DIN
000880,TEAMPRO
000884,esunsec°@
000885,Shing-Fong°@
000888,Cathaysec
000889,DAIWA°@
000890,BNPP Sec. TW
000896,HSBC Securities
000930,Hua Nan Entrust
000940,TSC
000960,FBS
000980,YUANTA
010001,FBSF
010002,GSF
010003,Entie
021191,CFC
021211,N/A
1111,HHCEC°@
1237,TSC
1242,HTY
1245,HO ROUN°@
1246,CUOC°@
1249,GALLANT OCEAN°@
1328,CPC°@
1408,CST
1462,TDC
1480,TM°@
1484,TPI
1489,SOUTHERN°@
1490,EB°@
1498,C.G.
1547,LEADWELL
1548,H.C°@
1550,T.E.M.
1555,AP°@
1556,HANBELL°@
1557,CFT°@
1586,CFTC
1587,CM
1602,PEWC
1606,TAIWAN KOLIN CO
1619,CUPRIME°@
1739,S.Y.G.C°@
1740,ST Natural
1743,SYP.G-L°@
1745,N/A
1762,CCSB
1763,CHIMEI
1764,CCPC
1765,CCP
1766,DCC
1767,YMS°@
1768,SCNG°@
1769,SHINCHUNG CO.
1770,TBC°@
1772,YFC
1775,GRECO
1780,ABC
1786,SVBI
1796,GeneFerm
1910,KYP
1914,UPC
2041,YM°@
2043,FKE
2048,DSC
2060,YUNG FA
2112,CHI LIN
2212,UNI°@
2215,FMC
2218,KDMOTOR°@
2219,COBRA KING
2220,NAN DU
2222,TAU MIAU
2225,KUOTU°@
2226,CM°@
2228,IRF
2319,FIC
2410,PROTOP
2418,YHI
2523,DP
2549,Fec
2557,PAC°@
2566,fu shing
2568,C.D.C°@
2577,YEA SHIN°@
2579,Yuh-Tong°@
2580,FEG°@
2584,LI JIN°@
2595,ANJIA
2619,HCT°@
2621,UNI AIR°@
2630,AACL°@
2634,AIDC°@
2635,SUNRISE
2711,CPHK
2712,FOP
2716,EIC
2720,Sunrise
2807,SCBTL
2840,E.S.B
2848,SC
2858,CFC°@
2863,TAIAN
2865,GLOBAL LIFE°@
2867,MMML
2870,SINON LIFE°@
2872,TFC
2873,DCBF
2874,Grand Bills°@
2875,Singfor life
2876,HONTAI LIFE
2877,CATHAY INS.
2878,UBF
2893,Shin Kong Bank
2894,Ta Ching 
2895,Sunny Bank
2899,TFCC°@
2922,CPC
3065,FITEL
3079,LIH DUO
3117,TECSTAR°@
3125,Sparq
3142,Optodisc°@
3147,JETWELL°@
3157,VIBO
3158,SysJust°@
3166,WELLTECH
3197,VITA°@
3223,TRISCO
3267,TZT
3275,IVAN
3278,E-PIN
3279,Toptrend
3280,DRAGONJET
3282,Sunjet
3304,Oti
3319,CCS
3321,UNIFLEX
3345,CHIEF LAND
3350,TAIKONG
3359,TAIFON
3369,TAK
3375,Goyatek
3377,CTN
3386,Neotec
3393,LINK UPON
3397,KDI
3405,JENJAAN
3408,pFlash
3427,Protech
3428,GLORY
3430,CHITEC
3432,TAI TWUN
3447,XAVi
3449,CSB
3462,U-PAK
3463,Foreshot
3475,FSC
3482,STX.
3485,EF
3488,JOYMAX
3502,PROCONN
3509,UNION
3510,AFC
3525,Career
3539,Walkgame
3566,BIG SUN
3575,Lumitek
3583,Scientech
3602,GLandTex
3604,LGPV
3608,DIGILIFE
3610,GIO
3613,SDEVICES
3618,WG
3620,PowerASE
3626,Eutech
3627,ALC
3639,solargate
3642,Unitel
3643,TopRay
3644,LINCO
3645,TMT
3646,ANT
3648,HT
3649,CYT
3650,CPSS
3655,Sun Well
3658,HMI
3663,TTMC
3671,DDH
3672,CTS
3674,S&T
3681,Suyin
3682,APT
3683,CRTC
3684,Grand-Tek
3687,OMG
3688,M-Com
3689,UDE
3693,T-win
4118,HBT
4132,GB
4138,DMT
4423,JENTSONG°@
4427,Chainlon
4724,ALARVITA
4728,SunMax
4735,Avita
4739,COREMAX
4741,Jetbest
4746,Formosa
4747,JCP
4749,ecsc
5017,HTS
5207,FEYA
5492,MANZ INTECH°@
5535,Wan Da Tong
5605,FAT
5801,FSITC
5823,TSB°@
5827,Hwatai Bank
5828,Fubon Ins.
5830,COTA
5831,SKL°@
5833,YSF
5834,C.K.I.
5835,CUB
5836,TAIPEIFUBONBANK
5838,HNCB°@
5839,CDIB°@
5840,IBFC°@
5841,CTCB
5842,MEGA BILLS
5843,MEGA BANK
5844,F.C.B
5846,CathayLife
5847,E.S.B.
5848,TSIB°@
5849,Bank Sinopac
5850,JIHSUNBANK°@
5852,YUANTABANK
5853,ESBF
5857,land bank
5858,BOT
5859,FGLIFE
5862,Panhsin Bank
5865,Fubon Life
5866,PFC
5867,CFC
5901,CY°@
6004,YUANTA
6149,ARECÅ@
6299,MIC
6602,SHENCHANG
6606,KENT
6607,MDI
6608,CHMER°@
6702,TNA
8011,TTCC
8015,ICS
8017,AMTC
8022,CHI
8026,CONCORD°@
8027,E&R
8036,SINONAR
8045,TWOWAY
8089,Comtrend
8102,JEILIN°@
8116,Domex°@
8130,Taiwan Leader
8134,EEC°@
8140,AAI
8147,NEXTRON
8150,ChipMOS°@
8152,CIRCUITECH
8172,KINGPAK
8186,LIANG HAW°@
8188,MEICER
8217,E
8218,LTEC°@
8219,LEOTEK
8222,Aero Win
8233,CNR°@
8242,CC&C°@
8252,BAYCOM
8265,MYLAR°@
8282,GUCO°@
8284,MITAKE°@
8292,IMT
8295,CHUNTEX
8304,CLTV°@
8305,CCTV
8307,VTM°@
8308,CNT°@
8309,CYCATV
8310,N/A
8312,T.Y.
8315,D.C
8316,HARBORVIEW 
8317,HWA TSU
8323,DRAGON
8325,BCC°@
8327,Hualien°@
8330,N/A
8338,MAI-LIAO POWER
8341,SF°@
8342,I JANG°@
8343,SPL
8350,SR SUNTOUR°@
8356,EPIC
8359,CASHBOX
8360,CTS
8366,CHINA COLOR°@
8367,CS°@
8368,PNCATV°@
8376,Yuan Ding°@
8379,shin hu
8385,TACT
8387,VL
8388,HPC
8389,HTPC
8391,SB
8392,SE
8394,TTL
8396,CHIEN HSIANG
8399,UFPC
8402,Premtek
8408,Pantek
8409,EBM
8702,YTM°@
8707,victor-taichung
8943,POWER FULL
8945,C.G.T°@
8946,Twinstar
8948,BEST
8950,YOHO°@
8951,H.C.C.T.
8952,KINGCATV
8953,PROSPERITY 
8954,DA SHIH JIE 
8955,Telefirst°@
8956,DigiTai TV°@
8957,HTC
8958,Eslite
8959,SHIN HO HO°@
8960,Mangrove
8962,NVW°@
8963,NTTV
8965,GAHO°@
8966,Phoenix°@
8967,CLCATV°@
8968,YMS°@
8969,NTYCATV°@
8970,TYCT
8971,NTY
8973,Phcatv
8974,CYC°@
8975,KSCATV°@
8976,NET WAVE
8978,DAWS
8980,N/A
8981,LI GUAN°@
8982,SH
8983,FMCATV
8984,CLEARVISION°@
8985,KSC°@
8986,WCCTV°@
8987,Tung Tai 
8988,DA-TUN
8990,gdcatv°@
8991,SDTV
8992,Hsinpingtao°@
8993,CCNET°@
8995,PKCATV
8998,TAS
9801,China Rebar
9963,Taipower
9964,YUNG CHIAO°@
9967,RPTI°@
9968,Wacoal°@
9969,N/A
9971,Lidye
9974,CT°@
9977,HYA°@
9978,EGSC CORP.
9982,Suncrown
9983,Y. J. L°@
9984,Chuan Lien°@
9985,Globalview CATV
9986,NACATV°@
9989,TWT°@
A00001,Mega funds
A00002,AAAMT
A00004,HSBC
A00006,Invesco°@
A00008,Prudential Fina
A00009,UPAMC
A00010,FSIT
A00011,JPMAM(T)L
A00012,HNITC
A00016,CAPITAL°@
A00019,N/A
A00022,N/A
A00023,IBT AM
A00025,SinoPac SITC
A00026,Truswell
A00027,MAM
A00030,Sheng Hua 
A00031,Primasia°@
A00033,N/A
A00035,TLG A M
A00036,AllianzGI
A00037,CATHAYSITE
A00040,DFE
A00042,SIM Taiwan
A00043,Paradigm
A00044,KCAM°@
A00045,FTFTSITE
A00046,New Light
A00047,TSIT
A00057,Zurich
B00007,FIS
B00011,YCPC
B00015,N/A
B00018,TSIA
B00024,N/A
B00026,N/A
B00029,ftsice
B00033,FCMI
B00037,GCISC
B00038,Hwa Shien
B00039,tisicc
B00042,N/A
B00047,N/A
B00051,Chi Far
B00055,SSIC
B00059,KGI Securities
B00064,First Securitie
B00069,ASIA SECURITIES
B00072,PCMC
B00076,Barits
B00085,Hantec
B00086,Polaris-Protime
B00095,widerview
B00113,TONG LIN
B00118,eim
B00122,CIMC
B00131,TACHAN
B00136,WIC
B00139,N/A
B00143,HSIMC
B00152,N/A
B00154,N/A
B00159,OSIA
B00160,IBTSIC
